ticker,q,fecha_earnings,retorno_pct,retorno_5d,direccion,target,eps_surprise_pct,eps_surprise_trend,eps_surprise_zscore,momentum_5d,momentum_20d,volatility_20d,momentum_agreement,score_positivo,score_negativo,score_neutral,polaridad,kw_positivos,kw_negativos,kw_ratio,kw_cat_enc,uncertainty_score,forward_guidance_score,text_length_log,question_density,negative_words_score,tiene_transcripcion
MA,2023-Q2,2023-04-25,-2.13,2.0351,BAJA,0,3.321,3.4966999999999997,-0.44857890021284036,0.5285,6.7366,0.7774,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
MA,2023-Q3,2023-07-25,-0.59,-1.0491,BAJA,0,2.1201,3.0171,-0.6279392970422655,0.6439,6.7311,0.887,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
MA,2023-Q4,2023-10-25,-5.77,-2.1977,BAJA,0,5.6075,2.7205500000000002,-0.10707873587735824,-3.6986,-2.0004,0.943,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
MA,2024-Q1,2024-01-25,-0.04,5.522,BAJA,1,3.2468,3.8638000000000003,-0.4596610398120937,2.6391,3.6056,0.6383,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
MA,2024-Q2,2024-04-29,-2.43,-1.6911,BAJA,0,2.1605,4.42715,-0.6219053558049362,1.5437,-3.8436,0.8332,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
MA,2024-Q3,2024-07-25,1.33,7.6373,SUBE,1,2.2792,2.7036500000000006,-0.6041769195457534,-4.1471,-4.9511,1.2495,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
MA,2024-Q4,2024-10-29,1.08,-0.1422,SUBE,0,3.7333,2.21985,-0.38699984149623456,-1.3204,3.055,0.6796,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
META,2020-Q2,2020-04-29,11.92,7.3536,SUBE,1,0.5882,0.0,-0.6065032111828835,7.0902,10.22,3.1362,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
META,2020-Q3,2020-07-29,1.9,6.7855,SUBE,1,31.3869,0.5882,1.4586564515987968,-4.8108,4.2966,1.8123,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
META,2020-Q4,2020-10-29,-1.7,4.9318,BAJA,1,25.6545,15.98755,1.07427914830581,-3.968,2.2031,2.5626,0,0.1014,0.0464,0.8522,0.055,1.0,2.0,-0.25,-1,0.6897,0.0,6.5876,0.1064,0.6897,1
META,2021-Q1,2021-01-27,-6.05,-2.0173,BAJA,0,19.7531,28.520699999999998,0.6785698088226564,8.0237,5.4787,2.107,1,0.2141,0.02,0.7659,0.1941,3.0,2.0,0.1667,1,2.4745,1.31,6.5338,0.0789,0.2911,1
META,2021-Q2,2021-04-28,8.54,2.579,SUBE,0,41.0256,22.7038,2.1049647192092404,0.304,4.3842,1.4695,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
META,2021-Q3,2021-07-28,-2.58,-3.847,BAJA,0,17.9739,30.38935,0.5592682775235702,7.6538,3.422,1.6665,1,0.1671,0.0377,0.7952,0.1294,0.0,3.0,-0.75,-1,1.3369,0.8021,6.6187,0.1053,0.2674,1
META,2021-Q4,2021-10-25,-2.71,0.3925,BAJA,0,1.5773,29.49975,-0.5401806254095438,-0.0462,-8.0321,2.1668,1,0.0941,0.0209,0.8851,0.0732,0.0,1.0,-0.5,-1,1.1111,0.1389,6.5806,0.1364,0.1389,1
META,2022-Q1,2022-02-02,-25.47,-28.1734,BAJA,0,-4.1775,9.7756,-0.9260599263987418,6.2802,-5.7718,2.4168,0,0.1539,0.0183,0.8279,0.1356,0.0,4.0,-0.8,-1,1.2987,0.1443,6.5425,0.0,0.5772,1
META,2022-Q2,2022-04-27,13.69,27.6993,SUBE,1,7.5099,-1.3001,-0.14237921770666678,-16.7319,-19.0706,2.8794,1,0.5788,0.0932,0.328,0.4856,0.0,4.0,-0.8,-1,0.6916,0.0,6.5848,0.0,0.4149,1
META,2022-Q3,2022-07-27,0.99,-0.46,SUBE,0,-3.5294,1.6662,-0.882602573411479,-9.4607,-6.1007,3.4454,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
META,2022-Q4,2022-10-26,-28.78,-30.2573,BAJA,0,-11.3514,1.99025,-1.4070948046510543,3.5467,2.314,2.7697,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
META,2023-Q1,2023-02-01,26.72,19.7949,SUBE,1,-21.0762,-7.4404,-2.0591763759063113,4.073,23.791,1.9815,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
META,2023-Q2,2023-04-26,14.94,13.1949,SUBE,1,12.8205,-16.2138,0.21371493253890814,-4.7455,2.322,1.4504,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
META,2023-Q3,2023-07-26,5.85,5.2718,SUBE,1,3.8328,-4.1278500000000005,-0.38894152702538853,-5.6337,5.7457,1.9097,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
META,2023-Q4,2023-10-25,-7.74,4.1131,BAJA,1,21.9444,8.326649999999999,0.8255040745239197,-3.534,4.5458,1.816,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
META,2024-Q1,2024-01-31,-1.32,20.3645,BAJA,1,7.8947,12.8886,-0.11657704299674751,3.8577,13.0241,1.2639,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
META,2024-Q2,2024-04-24,-11.03,-11.0051,BAJA,0,9.0278,14.919550000000001,-0.04059875774776234,-0.7323,-1.3757,1.8736,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
META,2024-Q3,2024-07-31,7.46,2.9674,SUBE,0,8.4034,8.46125,-0.08246694352965835,-5.218,-8.2211,2.8824,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
META,2024-Q4,2024-10-30,-4.33,-3.3373,BAJA,0,13.7736,8.715599999999998,0.27762359344333665,1.9364,2.916,1.4701,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
MSFT,2020-Q1,2020-01-29,4.42,7.0579,SUBE,1,14.3939,0.0,1.031723432291994,-0.6246,4.089,1.1378,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
MSFT,2020-Q2,2020-04-29,5.54,2.88,SUBE,0,10.2362,14.3939,0.38912816465878364,1.1858,5.9789,2.8919,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
MSFT,2020-Q3,2020-07-22,-2.97,-3.6316,BAJA,0,6.5693,12.31505,-0.17761127947720956,0.192,4.0784,1.8766,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
MSFT,2020-Q4,2020-10-28,-4.0,6.7644,BAJA,1,17.4194,8.402750000000001,1.4993309995104747,-0.6522,2.8901,1.7214,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
MSFT,2021-Q1,2021-01-26,1.47,3.0904,SUBE,1,23.7805,11.994349999999999,2.482473784449651,7.9379,3.8503,1.5992,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
MSFT,2021-Q2,2021-04-27,-2.67,-5.4128,BAJA,0,9.5506,20.59995,0.28316493607342885,1.086,10.6013,1.2577,1,0.1577,0.0121,0.8303,0.1456,0.0,0.0,0.0,0,0.9695,0.277,6.5834,0.0652,0.0,1
MSFT,2021-Q3,2021-07-27,-0.98,0.2024,BAJA,0,12.4352,16.66555,0.7289956379073175,4.3464,9.0672,0.8976,1,0.2636,0.0105,0.7259,0.2531,0.0,0.0,0.0,0,1.7094,0.1425,6.5554,0.0714,0.0,1
MSFT,2021-Q4,2021-10-26,4.88,7.4232,SUBE,1,9.1346,10.992899999999999,0.21886986155256044,0.2733,4.7455,1.1431,1,0.124,0.0199,0.8561,0.1041,2.0,0.0,0.6667,1,1.4388,0.2878,6.5453,0.0732,0.0,1
MSFT,2022-Q1,2022-01-25,0.11,7.0263,SUBE,1,6.8966,10.7849,-0.12702527493230498,-4.4584,-11.4494,1.5164,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
MSFT,2022-Q2,2022-04-26,0.89,4.278,SUBE,1,0.9091,8.015600000000001,-1.0524261371767782,0.0713,-7.5606,1.9475,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
MSFT,2022-Q3,2022-07-26,3.83,9.0988,SUBE,1,-2.6201,3.90285,-1.5978832934244935,1.8014,-3.3134,1.6515,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
MSFT,2022-Q4,2022-10-25,-6.44,-8.9723,BAJA,0,1.7316,-0.8554999999999999,-0.9253042650772243,4.0921,4.1272,2.5016,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
MSFT,2023-Q1,2023-01-24,-0.81,2.3839,BAJA,0,0.0,-0.4442499999999999,-1.19293251277034,1.4003,-0.7569,1.9853,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
MSFT,2023-Q2,2023-04-25,4.83,10.8888,SUBE,1,9.8655,0.8658,0.3318344528201155,-2.4342,0.4277,1.3126,0,0.0953,0.0302,0.8744,0.0651,1.0,1.0,0.0,0,1.4845,0.2699,6.6093,0.0682,0.0,1
MSFT,2023-Q3,2023-07-25,-2.13,-4.1712,BAJA,0,5.4902,4.93275,-0.34439208456247244,-0.1793,3.0117,1.474,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
MSFT,2023-Q4,2023-10-24,3.45,2.2933,SUBE,0,12.8302,7.67785,0.790045047608623,-0.9981,3.7098,1.24,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
MSFT,2024-Q1,2024-01-30,-2.96,-0.7587,BAJA,0,5.7762,9.1602,-0.3001892208293752,3.3316,9.1772,0.8739,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
MSFT,2024-Q2,2024-04-25,-0.67,-0.3007,BAJA,0,3.5211,9.3032,-0.6487272558101704,-0.675,-2.9859,1.0813,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
MSFT,2024-Q3,2024-07-30,-1.96,-5.5117,BAJA,0,0.3401,4.64865,-1.140368198240178,-3.6596,-4.524,1.4569,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
MSFT,2024-Q4,2024-10-30,-5.93,-2.8553,BAJA,0,6.1093,1.9306,-0.24870679457240083,1.0386,2.6765,0.8237,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
NFLX,2020-Q2,2020-04-21,-3.67,-6.9152,BAJA,0,0.0,0.0,-0.1780239319928522,10.2768,31.4455,3.4077,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
NFLX,2020-Q3,2020-07-16,-5.78,-9.4446,BAJA,0,-11.1111,0.0,-0.5680074798587882,4.0734,19.978,3.155,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
NFLX,2020-Q4,2020-10-20,-7.85,-6.9449,BAJA,0,-19.0476,-5.55555,-0.8465671569058852,-1.6839,8.8991,2.8494,0,0.0686,0.0227,0.9087,0.0459,0.0,0.0,0.0,0,1.4065,0.1406,6.5681,0.1951,0.0,1
NFLX,2021-Q1,2021-01-19,17.74,11.9896,SUBE,1,-14.2857,-15.07935,-0.6794313506776269,-2.4334,-5.1159,1.9257,1,0.2657,0.0175,0.7168,0.2482,0.0,0.0,0.0,0,0.7947,0.1325,6.628,0.129,0.0,1
NFLX,2021-Q2,2021-04-20,-8.21,-8.0099,BAJA,0,26.6667,-16.66665,0.7579386887986583,0.3003,8.251,1.7193,1,0.2225,0.0174,0.7601,0.2051,0.0,0.0,0.0,0,1.3624,0.4087,6.5999,0.0513,0.0,1
NFLX,2021-Q3,2021-07-20,-3.5,-2.286,BAJA,0,-6.25,6.190499999999998,-0.3973898970334062,-0.9361,6.2923,1.1736,0,0.1188,0.0162,0.8651,0.1026,0.0,0.0,0.0,0,1.1936,0.0,6.6267,0.1212,0.0,1
NFLX,2021-Q4,2021-10-19,-2.01,4.6197,BAJA,1,23.0769,10.20835,0.6319418981902454,1.7431,10.8684,1.7072,1,0.2046,0.0176,0.7778,0.187,1.0,0.0,0.5,1,1.087,0.1359,6.6026,0.0769,0.0,1
NFLX,2022-Q1,2022-01-20,-22.94,-23.9154,BAJA,0,62.5,8.41345,2.0156357184126876,-4.6187,-13.1169,1.555,1,0.1301,0.0156,0.8542,0.1145,0.0,0.0,0.0,0,1.071,0.0,6.6174,0.0455,0.0,1
NFLX,2022-Q2,2022-04-19,-33.05,-43.0883,BAJA,0,20.6897,42.78845,0.5481546291110757,-5.0635,-11.2296,2.285,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
NFLX,2022-Q3,2022-07-19,13.37,6.0904,SUBE,1,10.3448,41.59485,0.18506359363139144,7.6576,10.1356,3.4307,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
NFLX,2022-Q4,2022-10-18,11.13,20.8254,SUBE,1,40.9091,15.517249999999999,1.2578263400776324,6.5745,0.6034,4.1022,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
NFLX,2023-Q1,2023-01-19,4.96,15.5456,SUBE,1,-80.0,25.62695,-2.9859082845119436,-0.3694,12.2528,2.3579,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
NFLX,2023-Q2,2023-04-18,-2.89,-3.3413,BAJA,0,0.0,-19.54545,-0.1780239319928522,-1.8496,9.6277,2.8974,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
NFLX,2023-Q3,2023-07-19,-7.87,-11.4994,BAJA,0,13.7931,-40.0,0.30609393879128627,7.8576,9.9176,1.9326,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
NFLX,2023-Q4,2023-10-18,12.95,18.7932,SUBE,1,5.7143,6.89655,0.022539737452145818,-4.7145,-10.2171,1.3926,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
NFLX,2024-Q1,2024-01-23,12.18,14.3562,SUBE,1,-4.5455,9.7537,-0.3375644110475463,-1.3106,-0.7276,1.4727,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
NFLX,2024-Q2,2024-04-18,-9.56,-7.4948,BAJA,0,17.7778,0.5844,0.4459511485348215,-0.7905,-1.1357,1.6263,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
NFLX,2024-Q3,2024-07-17,-2.02,-1.7715,BAJA,0,4.2553,6.616149999999999,-0.028669053426921092,-4.2902,-1.9511,1.3749,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
NFLX,2024-Q4,2024-10-16,-2.6,6.7365,BAJA,1,5.8824,11.016549999999999,0.028439804447876554,-2.1863,-0.1316,1.4053,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
NVDA,2019-Q3,2019-08-15,6.32,15.2652,SUBE,1,0.0,0.0,-1.0511529724475186,-2.4823,-11.5727,2.6465,1,0.0924,0.0246,0.883,0.0678,0.0,2.0,-0.6667,-1,1.257,0.2793,6.5751,0.0286,0.2793,1
NVDA,2019-Q4,2019-11-14,-2.1,0.1859,BAJA,0,0.0,0.0,-1.0511529724475186,0.4528,7.3941,1.6511,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
NVDA,2020-Q1,2020-02-13,6.33,8.6011,SUBE,1,25.0,0.0,1.3912682721637923,8.6856,10.2151,2.1673,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
NVDA,2020-Q2,2020-05-21,0.63,1.1424,SUBE,0,25.0,12.5,1.3912682721637923,15.2957,25.3888,2.4249,1,0.0774,0.0202,0.9024,0.0572,0.0,0.0,0.0,0,1.9204,0.0,6.593,0.0435,0.0,1
NVDA,2020-Q3,2020-08-19,-0.98,5.2272,BAJA,1,0.0,25.0,-1.0511529724475186,13.0023,18.708,2.5259,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
NVDA,2020-Q4,2020-11-18,0.13,-1.4447,SUBE,0,16.6667,12.5,0.5771311138550147,5.1077,-1.6361,3.7278,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
NVDA,2021-Q1,2021-02-24,-5.9,-11.6853,BAJA,0,14.2857,8.33335,0.3445149145182336,-7.751,3.5798,2.6205,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
NVDA,2021-Q2,2021-05-26,-1.02,8.0876,BAJA,1,12.5,15.476199999999999,0.17005764985813682,11.644,1.7293,2.4481,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
NVDA,2021-Q3,2021-08-25,1.26,1.0443,SUBE,0,12.5,13.39285,0.17005764985813682,12.0002,13.458,2.3466,1,0.1403,0.0201,0.8396,0.1202,1.0,1.0,0.0,0,1.5692,0.1427,6.5539,0.0303,0.1427,1
NVDA,2021-Q4,2021-11-17,4.87,11.664,SUBE,1,9.0909,12.5,-0.16300068074204005,-1.4809,35.5002,3.3591,0,0.0582,0.0304,0.9114,0.0278,0.0,0.0,0.0,0,0.9804,0.2801,6.5723,0.0,0.0,1
NVDA,2022-Q1,2022-02-16,-7.5,-10.4221,BAJA,0,8.3333,10.795449999999999,-0.23701581413874123,5.5241,2.2854,4.4549,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
NVDA,2022-Q2,2022-05-25,10.51,15.4168,SUBE,1,7.6923,8.7121,-0.29963949485057517,-11.1295,-14.0196,5.3809,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
NVDA,2022-Q3,2022-08-24,4.26,-12.3563,SUBE,0,0.0,8.0128,-1.0511529724475186,-8.9941,3.9194,3.2106,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
NVDA,2022-Q4,2022-11-16,-5.93,3.8278,BAJA,1,-14.2857,3.84615,-2.446820859413271,14.1351,39.2663,4.1919,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
NVDA,2023-Q1,2023-02-22,14.57,9.3669,SUBE,1,12.5,-7.14285,0.17005764985813682,-5.2001,7.6174,3.6475,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
NVDA,2023-Q2,2023-05-24,23.76,30.2312,SUBE,1,22.2222,-0.8928500000000001,1.1198859628325404,5.0491,16.9468,2.271,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
NVDA,2023-Q3,2023-08-23,3.27,4.559,SUBE,1,28.5714,17.3611,1.7401828014839857,3.9326,-0.0241,3.3353,0,0.1914,0.0151,0.7935,0.1763,2.0,0.0,0.6667,1,1.585,0.1441,6.5439,0.0435,0.1441,1
NVDA,2023-Q4,2023-11-21,-3.36,-3.612,BAJA,0,17.6471,25.3968,0.6729131053836918,3.6796,17.2984,2.1718,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
NVDA,2024-Q1,2024-02-21,13.08,15.104,SUBE,1,13.0435,23.10925,0.22315588771598668,-3.87,16.4247,2.464,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
NVDA,2024-Q2,2024-05-22,8.82,16.377,SUBE,1,8.9286,15.345299999999998,-0.1788568794620567,4.4113,15.7274,2.5971,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
NVDA,2024-Q3,2024-08-28,-8.35,-14.6485,BAJA,0,6.25,10.986049999999999,-0.4405476612946909,0.8251,23.6865,4.1267,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
TSLA,2019-Q3,2019-07-24,-12.05,-8.7851,BAJA,0,-133.3333,0.0,-0.8678155007595162,3.0866,16.3343,1.7843,1,0.0681,0.0209,0.911,0.0472,1.0,2.0,-0.25,-1,0.7092,0.7092,6.5596,0.075,0.2837,1
TSLA,2019-Q4,2019-10-23,17.25,23.6886,SUBE,1,700.0,-133.3333,2.5405785163067436,-0.8957,14.502,2.1737,0,0.9438,0.0181,0.0381,0.9257,1.0,0.0,0.5,1,1.4514,0.7257,6.5367,0.0,0.0,1
TSLA,2020-Q1,2020-01-29,13.04,26.4566,SUBE,1,16.6667,283.33335,-0.25430455314715145,3.6001,31.7208,3.3375,1,0.0736,0.019,0.9074,0.0546,0.0,0.0,0.0,0,0.9498,0.4071,6.6039,0.0833,0.0,1
TSLA,2020-Q2,2020-04-29,1.66,-2.2398,SUBE,0,900.0,358.33335,3.35859311312323,11.9991,53.1715,6.1064,1,0.0526,0.0292,0.9182,0.0234,1.0,1.0,0.0,0,1.0249,0.4392,6.528,0.0227,0.1464,1
TSLA,2020-Q4,2020-10-21,0.91,-3.9324,SUBE,0,25.0,458.33335,-0.22022074794889734,-5.5323,-0.5398,3.1151,1,0.1462,0.0174,0.8364,0.1288,0.0,0.0,0.0,0,2.2398,0.527,6.6333,0.0667,0.0,1
TSLA,2021-Q1,2021-01-27,-5.4,-1.0959,BAJA,0,-22.8571,462.5,-0.4159597797554287,4.5634,33.4436,3.5835,1,0.0873,0.0367,0.876,0.0506,0.0,0.0,0.0,0,0.5298,0.5298,6.628,0.0426,0.0,1
TSLA,2021-Q2,2021-04-26,-3.38,-7.2203,BAJA,0,19.2308,1.0714500000000005,-0.2438171970086657,-1.4031,13.8993,3.3468,0,0.0645,0.0199,0.9156,0.0446,0.0,0.0,0.0,0,0.2903,0.2903,6.5367,0.0667,0.0,1
TSLA,2021-Q3,2021-07-26,0.22,7.9149,SUBE,1,50.0,-1.8131500000000003,-0.11796892334683655,-0.1304,-5.3602,1.8421,1,0.2138,0.0523,0.734,0.1615,0.0,3.0,-0.75,-1,1.2245,0.1361,6.6012,0.1346,0.5442,1
TSLA,2021-Q4,2021-10-20,3.44,19.8729,SUBE,1,14.8148,34.6154,-0.26187895930637367,7.2668,16.8912,1.3802,1,0.0435,0.0273,0.9292,0.0162,0.0,0.0,0.0,0,0.0,0.0,5.3519,0.0,0.0,1
TSLA,2022-Q1,2022-01-26,-9.72,-3.387,BAJA,0,7.5949,32.4074,-0.2914088772441505,-10.8791,-16.0466,4.4581,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
TSLA,2022-Q2,2022-04-20,-1.88,-9.7923,BAJA,0,42.6667,11.20485,-0.14796265556100824,5.3508,11.6147,3.4267,1,0.0517,0.0465,0.9019,0.0052,2.0,2.0,0.0,0,0.2751,0.0,6.5903,0.1569,0.8253,1
TSLA,2022-Q3,2022-07-20,10.66,11.0384,SUBE,1,26.6667,25.1308,-0.21340382330632715,5.346,13.2727,2.8671,1,0.8189,0.12,0.0611,0.6989,1.0,1.0,0.0,0,0.8658,0.5772,6.5425,0.0,0.1443,1
TSLA,2022-Q4,2022-10-19,-5.86,1.171,BAJA,0,5.0,34.6667,-0.30202220763054594,1.7044,-28.6788,4.1083,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
TSLA,2023-Q1,2023-01-25,11.38,25.6041,SUBE,1,7.2072,15.83335,-0.2929945985400792,9.4304,14.7906,5.6544,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
TSLA,2023-Q2,2023-04-19,-11.57,-14.8624,BAJA,0,0.0,6.1036,-0.3224725725509581,-1.3277,0.5784,2.7395,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
TSLA,2023-Q3,2023-07-19,-10.38,-9.2392,BAJA,0,10.9756,3.6036,-0.27758156750686297,8.729,12.5892,3.1151,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
TSLA,2023-Q4,2023-10-18,-13.63,-12.4691,BAJA,0,-9.589,5.4878,-0.3616922823953245,-3.3268,-4.3715,2.2635,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
TSLA,2024-Q1,2024-01-24,-12.68,-9.8831,BAJA,0,-4.0541,0.6932999999999998,-0.3390541374357267,-4.8975,-17.8232,1.7651,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
TSLA,2024-Q2,2024-04-23,14.14,26.6796,SUBE,1,-8.1633,-6.82155,-0.3558610653419182,-12.0324,-16.8472,2.8842,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
TSLA,2024-Q3,2024-07-23,-14.12,-9.6436,BAJA,0,-16.129,-6.1087,-0.3884413597112237,-0.4473,37.4296,4.1531,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
TSLA,2024-Q4,2024-10-23,19.5,20.5476,SUBE,1,24.0,-12.14615,-0.22431082093297977,-0.7287,-14.2762,2.7189,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
V,2020-Q2,2020-04-30,-3.42,2.2381,BAJA,0,2.963,0.0,-0.6924311696092081,9.1242,12.829,4.0296,1,0.8363,0.0076,0.1561,0.8287,1.0,0.0,0.5,1,0.4754,0.0,6.4489,0.0,0.0,1
